sku_id,category,base_price,brand,product_name
SKU_014807,Sports,934.34,Smith Group,Distributed homogeneous database
SKU_014808,Fashion,890.1,Moore PLC,Decentralized hybrid firmware
SKU_014809,Fashion,206.04,Alvarez and Sons,Future-proofed responsive time-frame
SKU_014810,Electronics,184.48,"Escobar, Graves and Watts",Re-engineered client-server model
SKU_014811,Toys,908.72,"Miller, Ward and Underwood",Ameliorated national access
SKU_014812,Toys,885.6,"Washington, Sutton and Schwartz",Multi-channeled cohesive structure
SKU_014813,Toys,910.28,"Strong, Miller and Marshall",Customer-focused homogeneous matrices
SKU_014814,Toys,438.07,Baker and Sons,Business-focused next generation software
SKU_014815,Beauty,229.97,Boyle Ltd,Profound real-time info-mediaries
SKU_014816,Books,314.01,"Long, Hartman and Li",Down-sized tertiary function
SKU_014817,Books,203.47,Vaughan-Townsend,Triple-buffered attitude-oriented product
SKU_014818,Books,549.52,"Burton, Jones and Ortega",Public-key local encryption
SKU_014819,Electronics,195.43,Blake-Jackson,Multi-channeled didactic protocol
SKU_014820,Electronics,326.94,Russell Group,Expanded bottom-line moderator
SKU_014821,Fashion,36.83,Miranda-Medina,Optimized bi-directional encryption
SKU_014822,Fashion,349.54,Coleman LLC,Diverse radical migration
SKU_014823,Books,50.45,Moran-Romero,Up-sized zero-defect budgetary management
SKU_014824,Books,634.95,"Ward, Willis and King",Multi-layered 5thgeneration process improvement
SKU_014825,Books,684.1,Delgado-Bowman,Pre-emptive well-modulated throughput
SKU_014826,Sports,920.29,"Martinez, Buckley and Ruiz",Diverse dynamic website
SKU_014827,Automotive,906.55,"Edwards, Wang and Haynes",Optional leadingedge collaboration
SKU_014828,Beauty,511.38,Mckay PLC,Public-key dedicated product
SKU_014829,Fashion,891.13,Fitzgerald and Sons,Re-engineered regional data-warehouse
SKU_014830,Automotive,145.17,"Marshall, Cervantes and Johnson",Mandatory mission-critical approach
SKU_014831,Sports,555.12,Jones-Taylor,Fundamental system-worthy extranet
SKU_014832,Electronics,38.66,"Davis, Jenkins and Spencer",Reverse-engineered needs-based concept
SKU_014833,Beauty,573.93,Houston-Copeland,Configurable neutral initiative
SKU_014834,Sports,884.76,Coleman PLC,Face-to-face intangible portal
SKU_014835,Sports,951.81,Terry Ltd,Switchable solution-oriented data-warehouse
SKU_014836,Automotive,358.23,Crawford-Schneider,Enhanced optimizing help-desk
SKU_014837,Sports,652.37,Gregory-Bailey,Cross-platform analyzing software
SKU_014838,Beauty,703.27,Miller LLC,Secured asynchronous workforce
SKU_014839,Electronics,143.01,Mcgee Group,Focused eco-centric software
SKU_014840,Toys,860.23,Pena LLC,Cloned coherent migration
SKU_014841,Beauty,207.77,"Perez, Newman and Willis",Enterprise-wide content-based neural-net
SKU_014842,Books,330.32,Calderon-Price,Quality-focused client-driven standardization
SKU_014843,Books,30.72,Shaw-Robinson,Automated upward-trending productivity
SKU_014844,Sports,741.6,Wise-Riggs,Monitored coherent product
SKU_014845,Electronics,998.08,Harper Ltd,Robust zero tolerance open system
SKU_014846,Beauty,317.14,"Bradford, Dixon and Jackson",Persevering intangible capability
SKU_014847,Books,641.09,"Miller, Matthews and Alexander",Expanded fresh-thinking matrix
SKU_014848,Sports,740.39,"King, Sanders and Murphy",Reactive non-volatile service-desk
SKU_014849,Electronics,307.16,Wilson-Hernandez,Organized contextually-based matrix
SKU_014850,Beauty,909.06,"Guerrero, Kelley and Williams",Reactive asynchronous Local Area Network
SKU_014851,Toys,136.81,"Bennett, Gonzalez and Smith",Progressive multimedia leverage
SKU_014852,Electronics,323.68,"Green, Johnson and Garza",Face-to-face maximized support
SKU_014853,Toys,917.57,"Rivera, Bryant and Johnson",Enterprise-wide uniform policy
SKU_014854,Fashion,371.25,Peterson Ltd,Exclusive bottom-line Internet solution
SKU_014855,Sports,733.13,Andrade-Manning,Self-enabling asynchronous pricing structure
SKU_014856,Books,265.85,"Carter, Colon and Mccoy",Centralized radical task-force
SKU_014857,Home & Kitchen,426.76,Allen-Tucker,Versatile bottom-line migration
SKU_014858,Toys,292.03,Torres LLC,Cloned discrete capability
SKU_014859,Fashion,543.19,Gomez Inc,Open-source even-keeled time-frame
SKU_014860,Home & Kitchen,254.87,Roberts-Swanson,Public-key well-modulated success
SKU_014861,Books,870.02,Floyd LLC,Ergonomic national secured line
SKU_014862,Sports,196.07,"Wilkinson, Espinoza and Petersen",Fully-configurable 3rdgeneration support
SKU_014863,Electronics,514.14,"Cowan, Johnson and Wolf",Stand-alone bandwidth-monitored moderator
SKU_014864,Sports,682.04,"Osborne, Valentine and Humphrey",Assimilated actuating capacity
SKU_014865,Automotive,71.44,"Smith, Jones and Roberson",Digitized discrete challenge
SKU_014866,Books,677.85,Dorsey-Anderson,Progressive zero-defect installation
SKU_014867,Beauty,447.58,Richmond PLC,Phased context-sensitive initiative
SKU_014868,Sports,968.71,Glass LLC,Quality-focused impactful standardization
SKU_014869,Automotive,536.67,Bernard PLC,Profit-focused holistic hub
SKU_014870,Fashion,125.32,"Davis, White and Parrish",Down-sized client-server service-desk
SKU_014871,Fashion,842.21,Green-Brown,Business-focused system-worthy analyzer
SKU_014872,Fashion,431.8,Watson and Sons,Fundamental reciprocal interface
SKU_014873,Beauty,149.67,Lewis Group,Up-sized exuding frame
SKU_014874,Beauty,12.54,"Williams, Charles and Marquez",Programmable non-volatile initiative
SKU_014875,Books,84.05,Wolf and Sons,Triple-buffered global Graphical User Interface
SKU_014876,Sports,618.34,Hendrix-Anderson,Synergized object-oriented customer loyalty
SKU_014877,Sports,79.46,Rios-Fischer,Ergonomic 4thgeneration open system
SKU_014878,Beauty,501.61,Rios-Harper,Multi-tiered interactive algorithm
SKU_014879,Books,700.9,Stanton-Strickland,Seamless object-oriented Graphic Interface
SKU_014880,Fashion,956.0,Rodriguez-Potter,Diverse client-server alliance
SKU_014881,Fashion,103.54,"Everett, Rodriguez and Lamb",Streamlined interactive forecast
SKU_014882,Books,294.88,"Kelly, Cabrera and Martinez",Realigned grid-enabled neural-net
SKU_014883,Automotive,212.96,Frazier-Myers,Up-sized impactful functionalities
SKU_014884,Fashion,245.04,"Hall, Orr and Ruiz",Switchable composite data-warehouse
SKU_014885,Toys,757.71,"Mckee, Palmer and Hawkins",Optional zero tolerance budgetary management
SKU_014886,Beauty,985.3,"Bell, Scott and Marsh",Business-focused asynchronous adapter
SKU_014887,Toys,833.41,Lawrence-Morgan,Visionary zero administration flexibility
SKU_014888,Beauty,827.48,Mccarty PLC,Realigned zero administration strategy
SKU_014889,Fashion,273.57,"Lowery, Ochoa and Berry",Secured content-based migration
SKU_014890,Toys,528.38,Haley PLC,Expanded mission-critical collaboration
SKU_014891,Electronics,272.8,"Gonzales, Gonzalez and Williams",User-centric needs-based time-frame
SKU_014892,Beauty,172.59,Miller Ltd,Programmable optimal solution
SKU_014893,Beauty,687.38,Chandler-Foster,Reduced real-time knowledgebase
SKU_014894,Electronics,225.02,Franklin LLC,Expanded bifurcated framework
SKU_014895,Fashion,808.62,Holt Inc,Monitored zero-defect core
SKU_014896,Fashion,602.34,Sparks LLC,Reverse-engineered 24/7 utilization
SKU_014897,Fashion,344.91,Green-Gordon,Public-key hybrid toolset
SKU_014898,Fashion,58.75,Ramirez-Wolfe,Distributed context-sensitive complexity
SKU_014899,Toys,590.7,Mcmahon-Powell,Devolved regional intranet
SKU_014900,Beauty,958.4,Crawford-Mcpherson,Exclusive user-facing hierarchy
SKU_014901,Home & Kitchen,260.72,Nelson-Gallegos,Business-focused contextually-based benchmark
SKU_014902,Sports,843.97,Santos-Daniels,Compatible system-worthy knowledge user
SKU_014903,Beauty,920.13,Green-Collins,Automated foreground application
SKU_014904,Electronics,356.78,"Martinez, Guerrero and Reed",Object-based demand-driven workforce
SKU_014905,Sports,610.07,"Myers, Collins and Adams",Cross-platform systematic software
SKU_014906,Sports,799.4,"Johnson, Brown and Forbes",Polarized regional hardware
SKU_014907,Automotive,595.75,Werner Ltd,Right-sized systematic encryption
SKU_014908,Home & Kitchen,994.18,"Chambers, Haynes and Merritt",Advanced directional solution
SKU_014909,Fashion,849.98,Chaney Group,Multi-tiered foreground encoding
SKU_014910,Beauty,484.42,Hopkins PLC,Extended high-level monitoring
SKU_014911,Fashion,99.09,Smith-Ramos,Universal bandwidth-monitored forecast
SKU_014912,Home & Kitchen,464.13,"Graves, Camacho and Patel",Horizontal actuating service-desk
SKU_014913,Home & Kitchen,373.13,Parker-Dominguez,Persevering fresh-thinking artificial intelligence
SKU_014914,Automotive,613.16,Thompson and Sons,Synchronized needs-based moderator
SKU_014915,Toys,891.63,Cooper Ltd,Intuitive exuding knowledgebase
SKU_014916,Fashion,445.11,"Brown, Henderson and Jones",Realigned incremental instruction set
SKU_014917,Sports,12.84,Mahoney-Tran,Organic motivating analyzer
SKU_014918,Home & Kitchen,155.4,"Fisher, Valenzuela and Terry",Reduced tertiary superstructure
SKU_014919,Fashion,484.41,Lee-Rodriguez,Enhanced didactic initiative
SKU_014920,Fashion,27.7,Haas-Page,Persistent directional collaboration
SKU_014921,Beauty,945.77,Trevino-Robertson,Synchronized real-time encryption
SKU_014922,Books,168.27,Perez-Blanchard,Front-line motivating workforce
SKU_014923,Toys,352.94,Forbes-Mcintosh,Function-based even-keeled knowledgebase
SKU_014924,Toys,292.66,"Glenn, Guerrero and Leon",Organic even-keeled forecast
SKU_014925,Books,307.73,Reed-Powell,User-centric 5thgeneration task-force
SKU_014926,Electronics,272.38,"Williams, Edwards and Dyer",Reactive national analyzer
SKU_014927,Books,128.14,Morris-Bernard,Expanded logistical structure
SKU_014928,Books,48.95,Dudley and Sons,Streamlined bi-directional solution
SKU_014929,Fashion,807.18,"Landry, Harris and Davis",Persistent grid-enabled secured line
SKU_014930,Electronics,955.68,Castro Group,Optional leadingedge info-mediaries
SKU_014931,Books,696.39,"Price, Brown and Watkins",Synergistic scalable task-force
SKU_014932,Sports,245.61,Mccann-Anderson,Mandatory national time-frame
SKU_014933,Books,132.15,"Adams, Turner and Norris",Monitored context-sensitive forecast
SKU_014934,Fashion,160.04,Wilson PLC,Persevering maximized adapter
SKU_014935,Beauty,730.47,Copeland-Blankenship,Stand-alone systemic budgetary management
SKU_014936,Electronics,202.87,Jackson-Gentry,Open-architected systematic product
SKU_014937,Electronics,513.22,Sims Inc,Pre-emptive exuding capacity
SKU_014938,Fashion,29.82,"Walsh, Johnson and Allen",Total explicit architecture
SKU_014939,Beauty,569.89,Jones and Sons,Operative secondary architecture
SKU_014940,Home & Kitchen,859.79,Wong Ltd,Face-to-face uniform interface
SKU_014941,Books,246.72,Hunt-Fry,Object-based heuristic hub
SKU_014942,Books,79.51,Archer-Montoya,Customer-focused multi-tasking framework
SKU_014943,Automotive,959.46,Mitchell Inc,Upgradable next generation initiative
SKU_014944,Electronics,95.9,"Michael, Hogan and Martin",Organic eco-centric encoding
SKU_014945,Automotive,558.86,"Brennan, Taylor and Smith",Devolved leadingedge Internet solution
SKU_014946,Beauty,232.41,Garcia-Smith,Programmable solution-oriented architecture
SKU_014947,Home & Kitchen,426.59,Lowe and Sons,Enhanced 6thgeneration access
SKU_014948,Fashion,91.99,"Williams, Spencer and Jones",Right-sized mission-critical groupware
SKU_014949,Sports,592.48,"Brown, Martinez and Rios",Configurable bandwidth-monitored conglomeration
SKU_014950,Sports,331.38,Walsh-Green,Reactive analyzing flexibility
SKU_014951,Electronics,323.15,"Taylor, Nguyen and Oliver",User-friendly homogeneous info-mediaries
SKU_014952,Books,905.59,Lara-Hamilton,Reactive high-level installation
SKU_014953,Toys,84.6,"Ellison, Jones and Hardy",Polarized tertiary conglomeration
SKU_014954,Toys,938.07,Casey-Bernard,Cloned interactive support
SKU_014955,Electronics,115.11,Gordon LLC,Sharable systematic moratorium
SKU_014956,Automotive,196.67,"Humphrey, Johns and Hoffman",Focused grid-enabled help-desk
SKU_014957,Beauty,816.78,Smith-Evans,User-centric executive Internet solution
SKU_014958,Toys,403.23,Lopez LLC,Distributed modular projection
SKU_014959,Toys,160.14,"Dunn, Davis and Porter",Reactive next generation service-desk
SKU_014960,Home & Kitchen,268.51,Johnson-Cummings,Open-source bandwidth-monitored archive
SKU_014961,Automotive,161.3,"Phelps, Lopez and Lee",Assimilated transitional knowledge user
SKU_014962,Automotive,560.82,Taylor-Morris,Fully-configurable client-driven approach
SKU_014963,Books,615.26,Rodriguez Group,Networked bandwidth-monitored alliance
SKU_014964,Fashion,203.38,Smith LLC,Reactive tangible benchmark
SKU_014965,Toys,386.51,Horne and Sons,Phased tertiary Graphical User Interface
SKU_014966,Home & Kitchen,584.47,Thomas-Glover,Stand-alone systematic database
SKU_014967,Toys,427.5,"Rubio, King and Montes",Persistent homogeneous success
SKU_014968,Toys,490.91,Anderson-Davis,Cross-platform hybrid application
SKU_014969,Fashion,106.72,Ayala-Smith,Multi-channeled empowering instruction set
SKU_014970,Beauty,136.74,Lynch-Williams,Inverse optimal approach
SKU_014971,Toys,574.43,Gutierrez-Franklin,User-friendly leadingedge success
SKU_014972,Fashion,567.95,"Avila, Esparza and Kim",Optional mission-critical hub
SKU_014973,Fashion,397.74,Boyd-Andrade,Function-based multi-tasking instruction set
SKU_014974,Books,700.99,Joseph-Gray,Triple-buffered needs-based help-desk
SKU_014975,Electronics,518.1,"Sharp, Carter and Bryant",Expanded asynchronous emulation
SKU_014976,Electronics,420.31,"Martinez, Klein and Moran",Devolved asynchronous framework
SKU_014977,Home & Kitchen,924.84,"Hatfield, Key and Miller",Assimilated zero administration moderator
SKU_014978,Home & Kitchen,409.93,Johnson-Anderson,User-friendly 3rdgeneration project
SKU_014979,Sports,911.18,Esparza-Martin,Multi-lateral contextually-based paradigm
SKU_014980,Toys,21.44,Bentley-Lee,Programmable secondary utilization
SKU_014981,Fashion,275.5,"Yang, Kim and Clark",Synergized 5thgeneration function
SKU_014982,Electronics,335.98,Smith-Garcia,Inverse dedicated functionalities
SKU_014983,Fashion,555.97,"Williams, Smith and Tanner",Right-sized system-worthy contingency
SKU_014984,Home & Kitchen,71.76,"Kennedy, Holmes and Brown",Digitized human-resource frame
SKU_014985,Toys,63.37,"Harper, Colon and Gonzalez",Vision-oriented dedicated help-desk
SKU_014986,Sports,809.24,Foster Group,Horizontal fault-tolerant emulation
SKU_014987,Books,244.19,Petersen Ltd,Phased encompassing software
SKU_014988,Toys,982.57,"Khan, Burns and Williams",Front-line non-volatile artificial intelligence
SKU_014989,Beauty,752.53,Hooper-Curry,Operative zero tolerance hub
SKU_014990,Sports,75.32,Garcia LLC,Upgradable 24hour function
SKU_014991,Books,769.64,Contreras PLC,Persevering 24hour approach
SKU_014992,Books,108.03,"Ramirez, Berg and Williamson",Implemented non-volatile software
SKU_014993,Electronics,883.7,Becker-Richardson,Profound web-enabled knowledge user
SKU_014994,Fashion,938.81,Rich-Williams,Inverse mission-critical productivity
SKU_014995,Beauty,943.22,"Johnson, Hampton and Duke",Versatile modular hub
SKU_014996,Sports,205.04,Robinson-Hansen,Synchronized bifurcated help-desk
SKU_014997,Home & Kitchen,31.33,Huang PLC,Devolved transitional projection
SKU_014998,Automotive,590.95,Reese-Rich,Cross-group grid-enabled functionalities
SKU_014999,Books,910.58,Harris LLC,Multi-channeled composite conglomeration
SKU_015000,Home & Kitchen,97.26,Sparks-Mcdonald,Cloned demand-driven success
SKU_015001,Automotive,206.19,Marquez Inc,Face-to-face client-driven info-mediaries
SKU_015002,Automotive,626.17,Davis-Jackson,Automated stable Graphic Interface
SKU_015003,Electronics,412.01,Hunter-Moore,Object-based 24/7 focus group
SKU_015004,Fashion,167.43,Powell-Martinez,Ameliorated value-added migration
SKU_015005,Automotive,370.74,Robertson Group,Advanced solution-oriented pricing structure
SKU_015006,Sports,956.53,Price-Murray,Function-based multi-tasking approach
SKU_015007,Beauty,279.96,"Brown, Bentley and Ward",Expanded holistic contingency
SKU_015008,Books,592.34,Thomas-Gaines,Multi-lateral fault-tolerant ability
SKU_015009,Toys,475.43,Ray Ltd,Programmable user-facing standardization
SKU_015010,Home & Kitchen,498.43,"Garcia, Reynolds and Oconnor",Multi-lateral zero tolerance superstructure
SKU_015011,Sports,131.01,Young Inc,Compatible maximized ability
SKU_015012,Books,124.74,"Webb, Ray and Garcia",Ameliorated well-modulated focus group
SKU_015013,Home & Kitchen,148.57,Smith Group,Enhanced cohesive matrix
SKU_015014,Automotive,921.76,Garcia-Diaz,Extended context-sensitive function
SKU_015015,Toys,191.43,Meyer-Booth,Object-based coherent middleware
SKU_015016,Fashion,691.67,"Vaughn, Lopez and Rios",Public-key optimal throughput
SKU_015017,Toys,270.99,"Bean, Rangel and Castro",Adaptive real-time instruction set
SKU_015018,Beauty,688.12,"Brandt, Goodman and Hamilton",Realigned fresh-thinking core
SKU_015019,Automotive,810.95,"Johnson, Garrett and Carter",Universal tangible focus group
SKU_015020,Beauty,444.12,Simpson-Copeland,Secured directional emulation
SKU_015021,Fashion,574.07,"Peterson, Hays and Valentine",Fundamental dedicated benchmark
SKU_015022,Electronics,280.56,Gonzalez Ltd,Organic radical product
SKU_015023,Toys,900.04,Lindsey-Daniels,Horizontal asynchronous superstructure
SKU_015024,Toys,513.37,Johnson-Hernandez,Profit-focused composite attitude
SKU_015025,Fashion,342.18,Vargas Ltd,Synergistic client-server matrices
SKU_015026,Beauty,58.8,"Yoder, Rodriguez and Harrison",Balanced explicit task-force
SKU_015027,Beauty,828.2,Duncan and Sons,Cross-group regional analyzer
SKU_015028,Sports,119.26,Pearson-Orozco,Synergized modular process improvement
SKU_015029,Home & Kitchen,412.13,Allen Group,Secured static hierarchy
SKU_015030,Automotive,120.5,Nelson PLC,Universal zero tolerance solution
SKU_015031,Electronics,216.73,Estes PLC,Operative contextually-based encoding
SKU_015032,Automotive,288.16,"Jones, Green and Farmer",Re-engineered static solution
SKU_015033,Toys,68.14,Avila Ltd,Configurable stable parallelism
SKU_015034,Sports,620.05,Oconnor PLC,Optional 5thgeneration focus group
SKU_015035,Home & Kitchen,47.39,Beck-Sanchez,Object-based non-volatile Graphical User Interface
SKU_015036,Sports,148.43,Kim and Sons,Focused asymmetric monitoring
SKU_015037,Books,824.87,Dorsey-Wade,Front-line non-volatile superstructure
SKU_015038,Beauty,427.29,Smith-Keller,Secured 24/7 algorithm
SKU_015039,Electronics,427.1,"Lucas, Garcia and Weaver",Multi-channeled even-keeled knowledge user
SKU_015040,Fashion,407.43,Hendrix-Shaffer,Inverse upward-trending infrastructure
SKU_015041,Home & Kitchen,987.42,"Fowler, Price and Swanson",Streamlined intermediate firmware
SKU_015042,Beauty,22.36,Webster Group,Virtual multi-state support
SKU_015043,Beauty,501.09,Green-Reilly,Networked 3rdgeneration array
SKU_015044,Beauty,885.72,Davis-Lozano,Persevering incremental hub
SKU_015045,Books,344.25,Hart-Turner,Re-contextualized zero-defect website
SKU_015046,Beauty,797.15,Jacobs-Fields,Open-architected 3rdgeneration success
SKU_015047,Books,587.68,Yoder Group,Exclusive fresh-thinking pricing structure
SKU_015048,Fashion,412.8,Johns LLC,Progressive foreground groupware
SKU_015049,Automotive,835.48,Long PLC,Advanced intangible solution
SKU_015050,Fashion,454.43,"Greene, Brown and Johnson",Visionary full-range Graphic Interface
SKU_015051,Books,566.68,"Mendoza, James and Sanchez",User-centric tertiary protocol
SKU_015052,Automotive,829.36,"Santana, Salazar and Barber",Versatile 6thgeneration analyzer
SKU_015053,Beauty,374.8,Black PLC,Customer-focused local service-desk
SKU_015054,Beauty,385.09,"Clarke, White and Webb",Front-line leadingedge data-warehouse
SKU_015055,Home & Kitchen,329.56,Murray-Jackson,Customizable bandwidth-monitored solution
SKU_015056,Automotive,990.38,Weaver-Avery,Up-sized value-added access
SKU_015057,Automotive,210.67,Lawson LLC,Versatile radical Graphical User Interface
SKU_015058,Electronics,460.53,Graham PLC,Fundamental logistical hub
SKU_015059,Electronics,660.32,Lee-Reid,Reduced holistic software
SKU_015060,Automotive,577.41,Gibbs-Wallace,Synergistic context-sensitive core
SKU_015061,Home & Kitchen,650.82,Edwards-Williams,Intuitive analyzing structure
SKU_015062,Sports,967.15,Carr-Cooper,Cross-group tertiary intranet
SKU_015063,Home & Kitchen,25.99,"Zimmerman, Fernandez and Richards",Vision-oriented encompassing encryption
SKU_015064,Automotive,90.75,"Huynh, Ferguson and Roberts",Distributed content-based conglomeration
SKU_015065,Automotive,776.27,"Martin, Wall and Phillips",Grass-roots regional middleware
SKU_015066,Books,512.33,Trujillo-Johnson,Realigned full-range moratorium
SKU_015067,Beauty,837.95,"Mills, Chambers and Powell",Cross-platform client-server framework
SKU_015068,Toys,795.75,Arroyo LLC,Organized real-time moderator
SKU_015069,Fashion,970.97,"Ferguson, Todd and Small",Multi-layered stable emulation
SKU_015070,Home & Kitchen,812.45,"Terry, Juarez and Johnson",Exclusive 6thgeneration data-warehouse
SKU_015071,Toys,490.14,Elliott-Johnson,Advanced fault-tolerant application
SKU_015072,Sports,650.54,"Blevins, Taylor and Liu",Sharable scalable architecture
SKU_015073,Electronics,754.1,"Cortez, Brady and Johnston",Ergonomic impactful time-frame
SKU_015074,Books,391.57,Fox-Morris,Persistent non-volatile intranet
SKU_015075,Books,92.53,Jimenez Group,Cross-platform bifurcated structure
SKU_015076,Beauty,118.41,King Inc,Advanced zero-defect collaboration
SKU_015077,Sports,552.86,Galvan Inc,De-engineered scalable ability
SKU_015078,Automotive,523.52,Gonzalez-Anderson,Proactive scalable firmware
SKU_015079,Automotive,869.18,"Webb, Donovan and Perry",Expanded system-worthy paradigm
SKU_015080,Sports,573.19,Jackson LLC,Polarized background support
SKU_015081,Beauty,210.59,"Pennington, Nelson and Wilson",Re-engineered client-server Graphical User Interface
SKU_015082,Fashion,374.76,Henderson-Wilson,Compatible mobile adapter
SKU_015083,Sports,190.08,"Brown, Wall and Garrett",Seamless grid-enabled frame
SKU_015084,Home & Kitchen,39.22,"Fowler, Gonzales and Sherman",Distributed dedicated matrix
SKU_015085,Toys,535.61,Cole and Sons,Managed incremental methodology
SKU_015086,Fashion,911.46,"Harris, Hall and Roberson",Polarized 5thgeneration hub
SKU_015087,Beauty,887.63,Clark-Smith,Future-proofed directional access
SKU_015088,Beauty,371.55,Morrow Ltd,Synergized zero-defect implementation
SKU_015089,Fashion,592.0,Haynes LLC,Automated dynamic moderator
SKU_015090,Beauty,629.36,Acosta LLC,Triple-buffered fresh-thinking portal
SKU_015091,Automotive,534.4,Reyes PLC,Expanded asymmetric attitude
SKU_015092,Fashion,231.12,Russell-James,Phased contextually-based success
SKU_015093,Automotive,262.93,Neal and Sons,Cross-platform context-sensitive database
SKU_015094,Toys,77.93,Boone Ltd,Proactive radical website
SKU_015095,Sports,772.69,"Bowers, Thomas and Ramirez",User-centric asynchronous hardware
SKU_015096,Sports,741.4,"Mosley, Miller and Brock",Multi-channeled global toolset
SKU_015097,Sports,91.84,Bell-Haney,Face-to-face optimizing customer loyalty
SKU_015098,Sports,793.06,Lopez Ltd,Phased mission-critical implementation
SKU_015099,Electronics,564.79,"Myers, Jacobs and Sims",Robust discrete ability
SKU_015100,Electronics,126.38,Carpenter-Kennedy,Cross-platform regional moderator
SKU_015101,Home & Kitchen,747.71,Mcdonald-Myers,Fully-configurable optimizing architecture
SKU_015102,Sports,325.85,Blanchard Group,Face-to-face asymmetric definition
SKU_015103,Sports,871.89,Christensen LLC,Public-key directional knowledge user
SKU_015104,Automotive,727.13,Warner-Clark,Open-architected stable Internet solution
SKU_015105,Automotive,423.06,Guzman-Ritter,Secured coherent conglomeration
SKU_015106,Home & Kitchen,209.77,"Bailey, Knight and Rogers",Re-engineered motivating intranet
SKU_015107,Beauty,783.04,Johnson-Case,Exclusive logistical leverage
SKU_015108,Books,842.68,Page PLC,Realigned next generation firmware
SKU_015109,Fashion,555.86,"Jones, Wilkins and Sherman",Visionary systemic Graphic Interface
SKU_015110,Toys,811.51,Vincent-Diaz,Sharable leadingedge frame
SKU_015111,Toys,255.96,Ware Inc,Public-key bifurcated utilization
SKU_015112,Fashion,276.49,"Russell, Daniels and Jones",Polarized coherent structure
SKU_015113,Home & Kitchen,53.36,Smith Ltd,Monitored hybrid access
SKU_015114,Beauty,678.99,"Parker, George and Brown",Sharable tangible website
SKU_015115,Books,571.89,"Gibson, Garcia and Thompson",Front-line next generation collaboration
SKU_015116,Home & Kitchen,821.23,"Short, Wilson and Henson",Innovative didactic time-frame
SKU_015117,Books,350.28,Bell-Wyatt,Profit-focused systemic data-warehouse
SKU_015118,Sports,954.61,Fuller and Sons,Optional modular forecast
SKU_015119,Electronics,572.46,Mckinney-Kim,Synergistic 24/7 data-warehouse
SKU_015120,Automotive,445.81,Krause-Abbott,Profit-focused object-oriented matrix
SKU_015121,Fashion,267.51,Reyes PLC,Implemented high-level project
SKU_015122,Beauty,442.77,Johnson-Cline,Ergonomic multimedia function
SKU_015123,Books,31.2,"Williams, Reyes and Allen",Self-enabling foreground extranet
SKU_015124,Books,302.31,White Inc,Cross-group multi-state ability
SKU_015125,Fashion,826.14,Kim-Guzman,Re-contextualized radical throughput
SKU_015126,Automotive,778.01,"Ford, Neal and Williamson",Mandatory holistic flexibility
SKU_015127,Electronics,88.97,Mcconnell-Buck,Intuitive multimedia circuit
SKU_015128,Automotive,927.56,Gomez-Alexander,Customizable dynamic migration
SKU_015129,Fashion,235.59,"Esparza, Flowers and Madden",Quality-focused local initiative
SKU_015130,Sports,244.44,Garcia PLC,Fundamental motivating contingency
SKU_015131,Books,804.55,Watson and Sons,Seamless holistic Internet solution
SKU_015132,Toys,99.68,Davis LLC,Versatile 6thgeneration project
SKU_015133,Sports,900.18,Garner-Tucker,Implemented zero tolerance knowledge user
SKU_015134,Automotive,768.32,Simpson Ltd,Extended stable task-force
SKU_015135,Home & Kitchen,607.8,"Brandt, Wilson and Fischer",Extended bi-directional system engine
SKU_015136,Beauty,148.13,Hopkins-Hodges,Organic dedicated hardware
SKU_015137,Fashion,488.63,Sanchez-Webster,Multi-tiered tangible definition
SKU_015138,Books,386.53,"Aguilar, Caldwell and Lyons",Exclusive bottom-line matrix
SKU_015139,Beauty,941.64,Brewer Group,Fully-configurable object-oriented circuit
SKU_015140,Sports,334.5,"Zavala, Munoz and Thompson",Virtual 24/7 benchmark
SKU_015141,Beauty,682.77,"Cervantes, Walker and Delgado",Adaptive grid-enabled framework
SKU_015142,Sports,776.58,Walters Inc,Profit-focused clear-thinking budgetary management
SKU_015143,Fashion,977.15,Lee Group,User-friendly maximized database
SKU_015144,Sports,125.45,"Morrison, Bennett and Maldonado",Devolved client-driven success
SKU_015145,Home & Kitchen,670.84,Smith-Smith,Integrated asynchronous secured line
SKU_015146,Automotive,982.12,Tucker-Porter,Managed solution-oriented secured line
SKU_015147,Beauty,978.91,"Kerr, Scott and Ellis",Secured static frame
SKU_015148,Home & Kitchen,349.22,"Harris, Hernandez and Gilbert",Profound high-level throughput
SKU_015149,Beauty,755.15,"Wright, Wilcox and Collins",Grass-roots next generation archive
SKU_015150,Sports,176.34,Kennedy LLC,Persevering scalable database
SKU_015151,Sports,814.73,Diaz PLC,Function-based 24/7 matrix
SKU_015152,Fashion,535.77,Bell Inc,Optimized multimedia portal
SKU_015153,Fashion,379.92,Tanner-Jones,Distributed heuristic methodology
SKU_015154,Automotive,61.26,"Wood, Villa and Robinson",Function-based holistic structure
SKU_015155,Home & Kitchen,192.22,Rowe and Sons,Phased eco-centric budgetary management
SKU_015156,Sports,233.48,"Diaz, Becker and Miller",Multi-channeled asymmetric matrix
SKU_015157,Home & Kitchen,536.39,"Roberts, Bailey and Duffy",Object-based analyzing firmware
SKU_015158,Home & Kitchen,979.4,Bond-Avery,Reverse-engineered exuding hierarchy
SKU_015159,Home & Kitchen,34.45,Garner-Cummings,Enterprise-wide value-added knowledge user
